               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.027153,            0.007226,                   0,             0.95985,                0.96,             0.93582,             0.59393,            0.030895,           0.0097319,                   0,           0.0060838,           0.0060838,           0.0060838
                 150,            0.027366,           0.0078415,                   0,             0.95999,             0.95983,             0.93586,             0.56368,            0.033603,           0.0099888,                   0,           0.0060419,           0.0060419,           0.0060419
                 151,            0.030576,           0.0078894,                   0,             0.95998,             0.95964,             0.94699,             0.53946,            0.033811,           0.0099823,                   0,               0.006,               0.006,               0.006
                 152,             0.03053,           0.0078721,                   0,             0.92295,                0.96,             0.94352,               0.564,              0.0349,           0.0099416,                   0,           0.0059581,           0.0059581,           0.0059581
                 153,            0.026081,           0.0073817,                   0,             0.92298,                0.96,             0.94167,             0.55083,            0.033341,           0.0098536,                   0,           0.0059162,           0.0059162,           0.0059162
                 154,            0.029203,           0.0070296,                   0,             0.92308,                0.96,             0.94445,             0.38621,            0.042505,           0.0096636,                   0,           0.0058744,           0.0058744,           0.0058744
                 155,             0.03349,           0.0077335,                   0,             0.88453,                0.92,             0.90132,             0.55479,            0.034921,           0.0095854,                   0,           0.0058325,           0.0058325,           0.0058325
                 156,            0.032031,            0.008129,                   0,             0.88458,                0.92,              0.8979,             0.56421,            0.034147,           0.0097871,                   0,           0.0057907,           0.0057907,           0.0057907
                 157,            0.026679,           0.0081611,                   0,               0.923,                0.96,             0.93511,             0.57152,            0.033724,           0.0099195,                   0,           0.0057488,           0.0057488,           0.0057488
                 158,             0.02431,           0.0067297,                   0,             0.92306,             0.95981,             0.93505,             0.55961,             0.03326,           0.0099157,                   0,            0.005707,            0.005707,            0.005707
                 159,            0.024703,           0.0067096,                   0,             0.92303,                0.96,             0.93291,             0.54759,            0.034221,            0.010007,                   0,           0.0056653,           0.0056653,           0.0056653
                 160,            0.025379,           0.0087256,                   0,             0.92283,                0.96,             0.93663,             0.52417,            0.033395,            0.009809,                   0,           0.0056236,           0.0056236,           0.0056236
                 161,            0.024804,           0.0071393,                   0,             0.92296,                0.96,             0.93501,             0.55338,            0.033494,            0.009829,                   0,           0.0055819,           0.0055819,           0.0055819
                 162,            0.023607,           0.0069948,                   0,             0.92295,                0.96,             0.93494,             0.54166,            0.032642,           0.0097412,                   0,           0.0055403,           0.0055403,           0.0055403
                 163,            0.027405,           0.0072791,                   0,               0.923,                0.96,             0.92961,             0.45782,            0.038094,             0.00979,                   0,           0.0054987,           0.0054987,           0.0054987
                 164,            0.032239,           0.0074987,                   0,             0.92304,                0.96,             0.93331,             0.53259,            0.036923,           0.0097703,                   0,           0.0054571,           0.0054571,           0.0054571
                 165,            0.030819,           0.0069303,                   0,             0.92308,                0.96,             0.94086,              0.5793,             0.03255,            0.009812,                   0,           0.0054157,           0.0054157,           0.0054157
                 166,            0.027923,           0.0074065,                   0,             0.92303,                0.96,             0.93702,             0.52552,            0.034307,            0.010032,                   0,           0.0053743,           0.0053743,           0.0053743
                 167,            0.026846,           0.0070801,                   0,             0.92298,                0.96,              0.9371,             0.52826,            0.033565,            0.009785,                   0,           0.0053329,           0.0053329,           0.0053329
                 168,            0.026775,           0.0067888,                   0,               0.923,                0.96,             0.93537,             0.55596,            0.033629,           0.0095106,                   0,           0.0052917,           0.0052917,           0.0052917
                 169,            0.023911,           0.0067234,                   0,               0.923,                0.96,             0.93557,             0.55797,            0.032419,           0.0094365,                   0,           0.0052505,           0.0052505,           0.0052505
                 170,            0.022178,           0.0070768,                   0,             0.92299,                0.96,             0.93378,              0.5574,            0.032315,            0.009392,                   0,           0.0052094,           0.0052094,           0.0052094
                 171,            0.022834,           0.0068977,                   0,             0.92296,                0.96,             0.92996,             0.56914,            0.033321,           0.0092209,                   0,           0.0051684,           0.0051684,           0.0051684
                 172,            0.026044,           0.0072857,                   0,             0.92303,                0.96,             0.93787,             0.56312,            0.031965,           0.0091753,                   0,           0.0051274,           0.0051274,           0.0051274
                 173,            0.024982,           0.0068609,                   0,             0.92304,                0.96,             0.94051,             0.56881,            0.032354,           0.0091243,                   0,           0.0050866,           0.0050866,           0.0050866
                 174,            0.023874,           0.0070893,                   0,               0.923,                0.96,              0.9371,             0.59122,            0.030899,           0.0091984,                   0,           0.0050459,           0.0050459,           0.0050459
                 175,            0.023658,           0.0065864,                   0,             0.92307,             0.95992,             0.93295,             0.58034,            0.032695,           0.0090747,                   0,           0.0050052,           0.0050052,           0.0050052
                 176,            0.024045,           0.0067798,                   0,             0.92298,                0.96,             0.93479,              0.5568,            0.031398,           0.0091142,                   0,           0.0049647,           0.0049647,           0.0049647
                 177,            0.022438,           0.0065592,                   0,             0.92296,                0.96,             0.93278,             0.58332,            0.034139,           0.0092147,                   0,           0.0049243,           0.0049243,           0.0049243
                 178,            0.024101,           0.0065046,                   0,             0.92277,                0.96,             0.93259,             0.54684,            0.033049,           0.0093033,                   0,            0.004884,            0.004884,            0.004884
                 179,             0.02404,           0.0063219,                   0,             0.92307,             0.95997,             0.93465,             0.56282,            0.031716,           0.0091694,                   0,           0.0048439,           0.0048439,           0.0048439
                 180,            0.022392,           0.0062025,                   0,             0.92307,             0.95987,             0.93688,             0.54742,            0.032221,           0.0093548,                   0,           0.0048038,           0.0048038,           0.0048038
                 181,             0.02152,           0.0073205,                   0,             0.88882,                0.96,             0.93808,             0.54296,            0.033095,           0.0095199,                   0,           0.0047639,           0.0047639,           0.0047639
                 182,            0.021403,           0.0065921,                   0,             0.88886,                0.96,             0.93776,             0.56544,            0.032854,           0.0096177,                   0,           0.0047242,           0.0047242,           0.0047242
                 183,            0.022936,           0.0066445,                   0,             0.88886,                0.96,             0.93747,             0.57321,            0.033484,           0.0096506,                   0,           0.0046845,           0.0046845,           0.0046845
                 184,            0.023038,           0.0069205,                   0,             0.88889,                0.96,             0.93398,             0.56807,            0.032427,           0.0095255,                   0,            0.004645,            0.004645,            0.004645
                 185,            0.021663,           0.0068008,                   0,             0.92307,             0.95991,             0.93568,             0.55185,            0.033091,           0.0094278,                   0,           0.0046057,           0.0046057,           0.0046057
                 186,             0.02287,           0.0061913,                   0,             0.92294,                0.96,             0.94436,             0.60113,            0.031144,           0.0093422,                   0,           0.0045665,           0.0045665,           0.0045665
                 187,            0.021234,           0.0057798,                   0,             0.92307,             0.95996,             0.95036,             0.57014,            0.031479,           0.0093291,                   0,           0.0045275,           0.0045275,           0.0045275
                 188,             0.02306,           0.0071445,                   0,             0.95998,             0.95955,             0.95579,              0.5958,            0.030739,           0.0094261,                   0,           0.0044886,           0.0044886,           0.0044886
                 189,            0.021551,           0.0065298,                   0,             0.92245,                0.96,             0.95302,             0.58909,            0.029994,           0.0093881,                   0,           0.0044499,           0.0044499,           0.0044499
                 190,            0.022568,           0.0068844,                   0,             0.92306,             0.95976,             0.94885,             0.53671,            0.031166,           0.0093314,                   0,           0.0044114,           0.0044114,           0.0044114
                 191,            0.021043,           0.0064359,                   0,             0.92284,                0.96,             0.95089,             0.59044,            0.030436,           0.0093964,                   0,           0.0043731,           0.0043731,           0.0043731
                 192,            0.020551,           0.0064471,                   0,             0.92305,                0.96,              0.9498,             0.55439,            0.030676,           0.0093723,                   0,           0.0043349,           0.0043349,           0.0043349
                 193,            0.019571,           0.0061052,                   0,             0.92306,                0.96,              0.9479,             0.60271,            0.029786,           0.0092847,                   0,           0.0042969,           0.0042969,           0.0042969
                 194,            0.019091,           0.0054877,                   0,               0.923,                0.96,             0.94458,             0.56477,            0.030686,           0.0093035,                   0,           0.0042591,           0.0042591,           0.0042591
                 195,            0.020487,            0.007017,                   0,             0.92298,                0.96,             0.94205,             0.57719,            0.032355,           0.0093415,                   0,           0.0042215,           0.0042215,           0.0042215
                 196,             0.02294,           0.0054232,                   0,             0.92303,                0.96,             0.93521,             0.55337,            0.032174,           0.0094258,                   0,            0.004184,            0.004184,            0.004184
                 197,            0.023415,            0.005842,                   0,             0.92307,             0.95996,             0.93888,             0.60126,            0.030365,           0.0092153,                   0,           0.0041468,           0.0041468,           0.0041468
                 198,            0.022113,           0.0068441,                   0,             0.92303,                0.96,             0.92984,             0.57598,            0.031844,           0.0092828,                   0,           0.0041098,           0.0041098,           0.0041098
                 199,            0.022225,           0.0064788,                   0,             0.92307,                0.96,             0.93433,             0.56055,            0.029199,           0.0092802,                   0,            0.004073,            0.004073,            0.004073
                 200,            0.020888,            0.006613,                   0,             0.92302,                0.96,             0.93645,              0.5831,            0.029487,           0.0092337,                   0,           0.0040364,           0.0040364,           0.0040364
                 201,              0.0194,            0.006428,                   0,             0.92307,                0.96,             0.93871,             0.59531,             0.02932,           0.0092036,                   0,               0.004,               0.004,               0.004
                 202,            0.018028,           0.0054275,                   0,               0.923,                0.96,             0.94225,             0.58263,            0.029756,           0.0092258,                   0,           0.0039638,           0.0039638,           0.0039638
                 203,            0.019872,           0.0058593,                   0,             0.92307,             0.95996,             0.94543,             0.58003,            0.030598,           0.0091924,                   0,           0.0039279,           0.0039279,           0.0039279
                 204,            0.019218,           0.0060521,                   0,             0.92302,                0.96,             0.94686,             0.58848,            0.030087,            0.009122,                   0,           0.0038922,           0.0038922,           0.0038922
                 205,            0.019208,           0.0063317,                   0,             0.92307,             0.95992,             0.94359,             0.57806,            0.030873,           0.0090576,                   0,           0.0038567,           0.0038567,           0.0038567
                 206,             0.01797,           0.0058553,                   0,             0.92294,                0.96,             0.94377,             0.61489,            0.029766,           0.0090668,                   0,           0.0038214,           0.0038214,           0.0038214
                 207,            0.018941,           0.0059152,                   0,             0.92306,             0.95982,             0.94391,             0.58167,            0.029972,           0.0089681,                   0,           0.0037864,           0.0037864,           0.0037864
                 208,            0.018944,            0.005784,                   0,             0.92301,                0.96,             0.94089,             0.59822,            0.030402,            0.009156,                   0,           0.0037517,           0.0037517,           0.0037517
                 209,            0.019972,           0.0051066,                   0,             0.92305,                0.96,             0.94099,             0.58803,             0.03149,           0.0092627,                   0,           0.0037171,           0.0037171,           0.0037171
                 210,            0.021652,            0.006013,                   0,             0.92297,                0.96,             0.94222,              0.5948,            0.030156,           0.0092807,                   0,           0.0036829,           0.0036829,           0.0036829
                 211,            0.019181,            0.006576,                   0,             0.92305,                0.96,             0.94137,             0.59233,            0.029349,           0.0094142,                   0,           0.0036489,           0.0036489,           0.0036489
                 212,            0.016746,           0.0054223,                   0,             0.92304,                0.96,               0.945,             0.61422,            0.029145,           0.0094302,                   0,           0.0036151,           0.0036151,           0.0036151
                 213,            0.017484,           0.0057901,                   0,             0.95995,             0.95878,             0.94846,             0.59849,            0.028559,           0.0094894,                   0,           0.0035816,           0.0035816,           0.0035816
                 214,            0.018488,            0.005427,                   0,             0.95927,                0.96,             0.94691,             0.59617,            0.028553,           0.0093341,                   0,           0.0035484,           0.0035484,           0.0035484
                 215,            0.019244,           0.0053464,                   0,             0.95942,                0.96,             0.94677,             0.61109,            0.027664,           0.0092739,                   0,           0.0035154,           0.0035154,           0.0035154
                 216,            0.018322,           0.0060254,                   0,             0.92303,                0.96,             0.94453,             0.61814,            0.028337,           0.0091275,                   0,           0.0034827,           0.0034827,           0.0034827
                 217,             0.01977,           0.0058544,                   0,             0.92307,                0.96,             0.94785,             0.60752,            0.029501,           0.0091081,                   0,           0.0034503,           0.0034503,           0.0034503
                 218,            0.022167,           0.0060981,                   0,             0.92307,             0.95989,             0.94789,             0.63082,            0.027702,           0.0090902,                   0,           0.0034182,           0.0034182,           0.0034182
                 219,             0.01945,           0.0063357,                   0,             0.92304,                0.96,             0.94771,             0.62497,            0.028204,           0.0092064,                   0,           0.0033863,           0.0033863,           0.0033863
                 220,            0.017629,           0.0060201,                   0,             0.92304,                0.96,             0.94815,             0.61159,            0.027931,           0.0092761,                   0,           0.0033548,           0.0033548,           0.0033548
                 221,            0.015844,           0.0058531,                   0,             0.92291,                0.96,             0.94834,             0.60306,            0.028116,           0.0092698,                   0,           0.0033235,           0.0033235,           0.0033235
                 222,            0.016283,           0.0058311,                   0,             0.92307,                0.96,             0.94708,              0.6095,            0.028797,           0.0092287,                   0,           0.0032925,           0.0032925,           0.0032925
                 223,            0.016196,           0.0056427,                   0,             0.92298,                0.96,             0.94713,              0.5826,            0.029655,           0.0092024,                   0,           0.0032618,           0.0032618,           0.0032618
                 224,            0.016427,           0.0059946,                   0,             0.92296,                0.96,             0.94554,             0.60301,            0.028779,           0.0092475,                   0,           0.0032314,           0.0032314,           0.0032314
                 225,            0.016602,           0.0058384,                   0,             0.92296,                0.96,              0.9492,             0.60331,            0.029658,           0.0093452,                   0,           0.0032013,           0.0032013,           0.0032013
                 226,            0.015816,           0.0055692,                   0,             0.92292,                0.96,             0.94924,             0.59912,            0.029535,           0.0094875,                   0,           0.0031716,           0.0031716,           0.0031716
                 227,            0.017314,           0.0058995,                   0,             0.92287,                0.96,              0.9475,             0.59133,            0.030733,           0.0094889,                   0,           0.0031421,           0.0031421,           0.0031421
                 228,            0.017059,           0.0058112,                   0,             0.92301,                0.96,             0.94768,             0.59626,            0.029882,            0.009529,                   0,            0.003113,            0.003113,            0.003113
                 229,            0.017127,           0.0053685,                   0,             0.92307,             0.95994,             0.94191,             0.60076,            0.030632,           0.0095755,                   0,           0.0030841,           0.0030841,           0.0030841
                 230,            0.017978,           0.0053928,                   0,             0.92305,              0.9597,             0.94389,             0.59658,             0.02979,           0.0096725,                   0,           0.0030556,           0.0030556,           0.0030556
                 231,            0.016412,           0.0057125,                   0,             0.88889,                0.96,             0.94779,             0.58514,            0.030479,           0.0096626,                   0,           0.0030274,           0.0030274,           0.0030274
                 232,            0.015986,           0.0053836,                   0,             0.88887,                0.96,             0.94786,             0.58115,            0.029575,           0.0095814,                   0,           0.0029996,           0.0029996,           0.0029996
                 233,            0.015589,           0.0062002,                   0,             0.88887,                0.96,             0.94422,             0.58883,            0.029362,           0.0095688,                   0,            0.002972,            0.002972,            0.002972
                 234,            0.016231,           0.0058034,                   0,             0.88889,                0.96,             0.94457,             0.58677,            0.030064,            0.009594,                   0,           0.0029448,           0.0029448,           0.0029448
                 235,            0.016397,           0.0061024,                   0,             0.88888,             0.95996,             0.94444,              0.6151,            0.029168,           0.0096271,                   0,           0.0029179,           0.0029179,           0.0029179
                 236,            0.015229,           0.0055974,                   0,             0.92306,             0.95981,             0.93914,              0.6079,            0.029343,           0.0096537,                   0,           0.0028914,           0.0028914,           0.0028914
                 237,            0.015931,           0.0052453,                   0,             0.92294,                0.96,             0.94035,             0.61185,            0.029564,           0.0095134,                   0,           0.0028652,           0.0028652,           0.0028652
                 238,            0.015753,           0.0053571,                   0,             0.92296,                0.96,             0.93821,             0.59287,            0.030044,           0.0094576,                   0,           0.0028394,           0.0028394,           0.0028394
                 239,            0.017272,           0.0052321,                   0,             0.92299,                0.96,             0.93998,             0.59956,            0.029888,           0.0094159,                   0,           0.0028139,           0.0028139,           0.0028139
                 240,            0.016312,           0.0053287,                   0,             0.92295,                0.96,             0.94738,             0.58325,            0.029941,           0.0093868,                   0,           0.0027887,           0.0027887,           0.0027887
                 241,              0.0161,           0.0057842,                   0,             0.92304,                0.96,             0.94721,             0.60856,            0.029697,           0.0093688,                   0,           0.0027639,           0.0027639,           0.0027639
                 242,            0.014695,           0.0057069,                   0,             0.92306,                0.96,             0.95202,             0.61052,            0.029502,           0.0093305,                   0,           0.0027395,           0.0027395,           0.0027395
                 243,             0.01564,           0.0051212,                   0,             0.92306,             0.95977,             0.95198,             0.62606,            0.029223,           0.0093936,                   0,           0.0027154,           0.0027154,           0.0027154
                 244,            0.014197,           0.0058393,                   0,             0.95831,             0.91949,             0.95075,               0.609,            0.029173,           0.0095113,                   0,           0.0026917,           0.0026917,           0.0026917
                 245,            0.014995,           0.0051353,                   0,              0.9582,                0.92,             0.95063,             0.61191,            0.030143,           0.0097438,                   0,           0.0026683,           0.0026683,           0.0026683
                 246,            0.015478,           0.0055039,                   0,              0.9228,                0.96,             0.95368,             0.59965,            0.029315,           0.0099076,                   0,           0.0026453,           0.0026453,           0.0026453
                 247,            0.015367,            0.005917,                   0,             0.92307,             0.95987,             0.95225,             0.60849,            0.029321,           0.0098893,                   0,           0.0026227,           0.0026227,           0.0026227
                 248,             0.01573,           0.0053788,                   0,             0.92305,             0.95969,             0.95093,             0.60043,            0.028988,           0.0099755,                   0,           0.0026004,           0.0026004,           0.0026004
                 249,            0.015138,           0.0054577,                   0,             0.92275,                0.96,             0.95083,             0.61823,            0.028916,            0.010029,                   0,           0.0025785,           0.0025785,           0.0025785
                 250,            0.015233,           0.0049363,                   0,             0.92304,                0.96,             0.94947,             0.61483,            0.028397,           0.0097874,                   0,            0.002557,            0.002557,            0.002557
                 251,            0.016158,           0.0056224,                   0,             0.92292,                0.96,             0.94934,             0.62383,            0.028872,           0.0098309,                   0,           0.0025359,           0.0025359,           0.0025359
                 252,            0.015082,           0.0060218,                   0,             0.92292,                0.96,             0.95232,             0.61025,            0.029022,           0.0098562,                   0,           0.0025151,           0.0025151,           0.0025151
                 253,             0.01526,            0.005609,                   0,             0.92304,                0.96,              0.9509,             0.60534,            0.029172,           0.0098515,                   0,           0.0024948,           0.0024948,           0.0024948
                 254,            0.015085,           0.0050884,                   0,             0.88887,                0.96,             0.94795,             0.59598,            0.029887,           0.0097832,                   0,           0.0024748,           0.0024748,           0.0024748
                 255,             0.01426,           0.0050737,                   0,             0.88884,                0.96,             0.94779,             0.59644,            0.030187,           0.0096698,                   0,           0.0024552,           0.0024552,           0.0024552
                 256,            0.014618,           0.0049301,                   0,             0.92303,              0.9594,             0.94945,             0.61185,            0.028675,           0.0095908,                   0,            0.002436,            0.002436,            0.002436
                 257,             0.01574,           0.0056804,                   0,             0.92302,                0.96,              0.9495,             0.59978,             0.02933,           0.0096621,                   0,           0.0024172,           0.0024172,           0.0024172
                 258,            0.015328,           0.0052799,                   0,             0.92289,                0.96,             0.94957,             0.60648,            0.029111,           0.0097949,                   0,           0.0023987,           0.0023987,           0.0023987
                 259,            0.016544,           0.0052673,                   0,             0.92294,                0.96,             0.94954,             0.59974,            0.029156,           0.0099459,                   0,           0.0023807,           0.0023807,           0.0023807
                 260,            0.014028,           0.0054588,                   0,             0.92275,                0.96,             0.94782,             0.60387,             0.02924,            0.010019,                   0,           0.0023631,           0.0023631,           0.0023631
                 261,            0.014864,           0.0049868,                   0,             0.92306,             0.95981,             0.94787,             0.61081,            0.029178,            0.010056,                   0,           0.0023458,           0.0023458,           0.0023458
                 262,             0.01413,           0.0055145,                   0,             0.92295,                0.96,             0.94795,             0.60594,            0.028503,            0.010006,                   0,            0.002329,            0.002329,            0.002329
                 263,            0.014845,           0.0049661,                   0,             0.92305,              0.9596,             0.94982,             0.60867,            0.028307,           0.0098815,                   0,           0.0023125,           0.0023125,           0.0023125
                 264,            0.014476,           0.0054954,                   0,             0.92303,              0.9594,             0.94988,             0.62285,            0.028207,           0.0098622,                   0,           0.0022965,           0.0022965,           0.0022965
                 265,            0.014718,           0.0064998,                   0,             0.92307,             0.95992,             0.95002,             0.63072,            0.027722,           0.0098789,                   0,           0.0022809,           0.0022809,           0.0022809
                 266,            0.014265,           0.0056889,                   0,             0.92289,                0.96,             0.95116,             0.61544,            0.027947,           0.0097691,                   0,           0.0022657,           0.0022657,           0.0022657
                 267,            0.013524,           0.0048249,                   0,             0.92306,             0.95979,             0.95573,             0.64043,             0.02752,           0.0095689,                   0,           0.0022509,           0.0022509,           0.0022509
                 268,            0.013381,           0.0048842,                   0,             0.92289,                0.96,             0.95282,             0.63919,            0.027466,            0.009447,                   0,           0.0022365,           0.0022365,           0.0022365
                 269,            0.015183,           0.0056998,                   0,             0.92282,                0.96,             0.95142,             0.61123,            0.029139,           0.0094782,                   0,           0.0022225,           0.0022225,           0.0022225
                 270,            0.014715,           0.0051089,                   0,             0.92305,                0.96,             0.95042,             0.62852,             0.02815,           0.0096179,                   0,           0.0022089,           0.0022089,           0.0022089
                 271,             0.01415,           0.0054394,                   0,             0.92293,                0.96,             0.95046,             0.62127,            0.027766,           0.0097206,                   0,           0.0021958,           0.0021958,           0.0021958
                 272,            0.013735,           0.0055042,                   0,             0.92296,                0.96,             0.95028,             0.60127,            0.028733,           0.0099852,                   0,            0.002183,            0.002183,            0.002183
                 273,             0.01406,           0.0050594,                   0,             0.92302,                0.96,             0.94981,             0.62703,            0.028247,            0.010102,                   0,           0.0021707,           0.0021707,           0.0021707
                 274,            0.014153,           0.0052306,                   0,             0.92306,             0.95984,              0.9484,             0.60261,            0.028531,            0.010122,                   0,           0.0021588,           0.0021588,           0.0021588
                 275,            0.013581,            0.004951,                   0,             0.92307,             0.95985,             0.94809,             0.60013,            0.029588,            0.010179,                   0,           0.0021473,           0.0021473,           0.0021473
                 276,            0.013963,           0.0050959,                   0,             0.92307,                0.96,             0.94437,              0.5977,            0.029399,            0.010159,                   0,           0.0021363,           0.0021363,           0.0021363
                 277,            0.013916,           0.0051591,                   0,             0.92294,                0.96,              0.9463,             0.59554,            0.029875,             0.01006,                   0,           0.0021257,           0.0021257,           0.0021257
                 278,            0.015362,           0.0053176,                   0,             0.92307,             0.95991,             0.93949,             0.59878,            0.028753,           0.0099751,                   0,           0.0021155,           0.0021155,           0.0021155
                 279,            0.015333,           0.0053659,                   0,             0.92297,                0.96,             0.93589,              0.5901,            0.030083,           0.0098654,                   0,           0.0021057,           0.0021057,           0.0021057
                 280,             0.01702,           0.0051789,                   0,             0.92305,                0.96,             0.93538,             0.59689,            0.028413,           0.0098273,                   0,           0.0020963,           0.0020963,           0.0020963
                 281,            0.016577,           0.0052469,                   0,               0.923,                0.96,             0.93596,             0.59704,            0.029361,           0.0098232,                   0,           0.0020874,           0.0020874,           0.0020874
                 282,            0.016423,           0.0048882,                   0,             0.92305,                0.96,             0.94053,             0.60167,            0.028683,           0.0099163,                   0,           0.0020789,           0.0020789,           0.0020789
                 283,            0.014569,            0.005316,                   0,             0.92307,             0.95997,             0.94357,             0.61305,            0.028751,           0.0098871,                   0,           0.0020709,           0.0020709,           0.0020709
                 284,            0.013671,           0.0053464,                   0,             0.92308,             0.95998,             0.94178,             0.59057,             0.02827,           0.0098677,                   0,           0.0020632,           0.0020632,           0.0020632
                 285,            0.013655,           0.0052408,                   0,             0.92301,                0.96,             0.94174,             0.60194,            0.028028,           0.0097358,                   0,            0.002056,            0.002056,            0.002056
                 286,            0.013162,           0.0051057,                   0,             0.92304,                0.96,             0.94376,             0.59758,            0.027585,           0.0096582,                   0,           0.0020492,           0.0020492,           0.0020492
                 287,            0.013296,           0.0050351,                   0,               0.923,                0.96,              0.9438,             0.61842,            0.027705,           0.0096861,                   0,           0.0020429,           0.0020429,           0.0020429
                 288,             0.01333,           0.0054063,                   0,             0.92307,                0.96,             0.94508,             0.61837,            0.027764,           0.0097626,                   0,            0.002037,            0.002037,            0.002037
                 289,            0.014266,           0.0054511,                   0,             0.92307,                0.96,             0.94859,             0.59868,            0.028231,           0.0099504,                   0,           0.0020315,           0.0020315,           0.0020315
                 290,            0.013699,           0.0050893,                   0,             0.92305,                0.96,             0.94843,             0.62154,            0.027762,            0.010017,                   0,           0.0020265,           0.0020265,           0.0020265
                 291,            0.013613,           0.0053414,                   0,               0.923,                0.96,             0.94821,             0.61438,            0.028325,           0.0099936,                   0,           0.0020219,           0.0020219,           0.0020219
                 292,            0.014874,           0.0050954,                   0,             0.92305,                0.96,             0.94981,             0.61486,            0.029323,           0.0099536,                   0,           0.0020178,           0.0020178,           0.0020178
                 293,            0.014454,           0.0049564,                   0,             0.92302,                0.96,             0.95028,             0.61885,            0.028159,           0.0098514,                   0,            0.002014,            0.002014,            0.002014
                 294,            0.013331,           0.0050793,                   0,             0.92305,                0.96,              0.9484,             0.61484,             0.02816,           0.0098932,                   0,           0.0020107,           0.0020107,           0.0020107
                 295,             0.01253,           0.0052366,                   0,             0.92304,                0.96,             0.94956,             0.61603,            0.027897,           0.0098704,                   0,           0.0020079,           0.0020079,           0.0020079
                 296,            0.013193,           0.0044795,                   0,             0.92307,                0.96,             0.94972,             0.60901,            0.028079,            0.009895,                   0,           0.0020055,           0.0020055,           0.0020055
                 297,            0.013925,            0.004191,                   0,             0.92304,                0.96,             0.94692,             0.60312,            0.027978,           0.0097936,                   0,           0.0020035,           0.0020035,           0.0020035
                 298,            0.012818,           0.0044459,                   0,             0.92297,                0.96,             0.94968,             0.61086,            0.028263,           0.0097845,                   0,            0.002002,            0.002002,            0.002002
                 299,            0.012205,           0.0047661,                   0,             0.92303,                0.96,             0.94962,             0.61384,            0.027982,           0.0097124,                   0,           0.0020009,           0.0020009,           0.0020009
